,Unnamed: 0,timedate,close,high,low,open,volume,12h_GAIN,12h_RATIO,12h_TREND,12h_TRENDPoint1,12h_TRENDPoint3,12h_TRENDPoint5,12h_TRENDPoint7,12h_TREND1,12h_TREND1Point3,12h_TREND1Point6,12h_TREND2,12h_TREND2Point5,12h_TREND3,12h_CDLMARUBOZU,12h_CDLRICKSHAWMAN,12h_CDLCLOSINGMARUBOZU,12h_CMO1,12h_CMO2,12h_RSI1,12h_RSI2,12h_STOCH1,12h_STOCH2,12h_STOCH3,12h_STOCH4,12h_CDLHIKKAKE,12h_CDLBREAKAWAY,12h_CDLDOJI,12h_CDLDOJISTAR,12h_CDLSHOOTINGSTAR,12h_WILLR1,12h_WILLR2,12h_TRIX1,12h_TRIX2,12h_STOCHF1,12h_STOCHF2,12h_STOCHF3,12h_STOCHF4,12h_CDLHIKKAKEMOD,12h_CDLRISEFALL3METHODS,12h_CDLDRAGONFLYDOJI,12h_CDLGRAVESTONEDOJI,12h_CDLHANGINGMAN,12h_AROONOSC1,12h_AROONOSC2,12h_PPO1,12h_MFI1,12h_MFI2,12h_CDLTASUKIGAP,12h_CDLXSIDEGAP3METHODS,12h_CDLHAMMER,12h_CDLINVERTEDHAMMER,12h_CDLLONGLINE,12h_CDLLONGLEGGEDDOJI,12h_PPO2,12h_PPO3,12h_PPO4,12h_CDLADVANCEBLOCK,12h_CDL2CROWS,12h_CDLSTALLEDPATTERN,12h_CDLTAKURI,12h_CDLSPINNINGTOP,12h_CDLSHORTLINE,12h_HT_DCPERIOD,12h_HT_DCPHASE,12h_HT_PHASOR1,12h_HT_PHASOR2,12h_CDL3BLACKCROWS,12h_CDLUNIQUE3RIVER,12h_CDL3WHITESOLDIERS,12h_CDLENGULFING,12h_HT_SINE1,12h_HT_SINE2,12h_HT_TRENDMODE,12h_ULTOSC1,12h_ULTOSC2,12h_CDLIDENTICAL3CROWS,12h_CDL3OUTSIDE,12h_CDLMATCHINGLOW,12h_CDLGAPSIDESIDEWHITE,12h_CDLDARKCLOUDCOVER,12h_CCI1,12h_CCI2,12h_STOCHRSI1,12h_STOCHRSI2,12h_STOCHRSI3,12h_STOCHRSI4,12h_ADX1,12h_ADX2,12h_DX1,12h_DX2,12h_CDL3INSIDE,12h_CDLBELTHOLD,12h_CDLHARAMICROSS,12h_CDLEVENINGDOJISTAR,12h_CDLMORNINGDOJISTAR,12h_CDLSEPARATINGLINES,12h_CDLTHRUSTING,12h_CDLHARAMI,12h_CDLHOMINGPIGEON,12h_CDLPIERCING,12h_CDLEVENINGSTAR,12h_CDLHIGHWAVE,1w_GAIN,1w_RATIO,1w_TREND,1w_TRENDPoint1,1w_TRENDPoint3,1w_TRENDPoint5,1w_TRENDPoint7,1w_TREND1,1w_TREND1Point3,1w_TREND1Point6,1w_TREND2,1w_TREND2Point5,1w_TREND3,1w_CDLMARUBOZU,1w_CDLRICKSHAWMAN,1w_CDLCLOSINGMARUBOZU,1w_CMO1,1w_CMO2,1w_RSI1,1w_RSI2,1w_STOCH1,1w_STOCH2,1w_STOCH3,1w_STOCH4,1w_CDLHIKKAKE,1w_CDLBREAKAWAY,1w_CDLDOJI,1w_CDLDOJISTAR,1w_CDLSHOOTINGSTAR,1w_WILLR1,1w_WILLR2,1w_TRIX1,1w_TRIX2,1w_STOCHF1,1w_STOCHF2,1w_STOCHF3,1w_STOCHF4,1w_CDLHIKKAKEMOD,1w_CDLRISEFALL3METHODS,1w_CDLDRAGONFLYDOJI,1w_CDLGRAVESTONEDOJI,1w_CDLHANGINGMAN,1w_AROONOSC1,1w_AROONOSC2,1w_PPO1,1w_MFI1,1w_MFI2,1w_CDLTASUKIGAP,1w_CDLXSIDEGAP3METHODS,1w_CDLHAMMER,1w_CDLINVERTEDHAMMER,1w_CDLLONGLINE,1w_CDLLONGLEGGEDDOJI,1w_PPO2,1w_PPO3,1w_PPO4,1w_CDLADVANCEBLOCK,1w_CDL2CROWS,1w_CDLSTALLEDPATTERN,1w_CDLTAKURI,1w_CDLSPINNINGTOP,1w_CDLSHORTLINE,1w_HT_DCPERIOD,1w_HT_DCPHASE,1w_HT_PHASOR1,1w_HT_PHASOR2,1w_CDL3BLACKCROWS,1w_CDLUNIQUE3RIVER,1w_CDL3WHITESOLDIERS,1w_CDLENGULFING,1w_HT_SINE1,1w_HT_SINE2,1w_HT_TRENDMODE,1w_ULTOSC1,1w_ULTOSC2,1w_CDLIDENTICAL3CROWS,1w_CDL3OUTSIDE,1w_CDLMATCHINGLOW,1w_CDLGAPSIDESIDEWHITE,1w_CDLDARKCLOUDCOVER,1w_CCI1,1w_CCI2,1w_STOCHRSI1,1w_STOCHRSI2,1w_STOCHRSI3,1w_STOCHRSI4,1w_ADX1,1w_ADX2,1w_DX1,1w_DX2,1w_CDL3INSIDE,1w_CDLBELTHOLD,1w_CDLHARAMICROSS,1w_CDLEVENINGDOJISTAR,1w_CDLMORNINGDOJISTAR,1w_CDLSEPARATINGLINES,1w_CDLTHRUSTING,1w_CDLHARAMI,1w_CDLHOMINGPIGEON,1w_CDLPIERCING,1w_CDLEVENINGSTAR,1w_CDLHIGHWAVE
10,10,2018-08-03 00:00:00+00:00,7331.4252,7593.0589,7308.0,7511.6989,15025.38992761,0.0185,,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,-1.0,,,,,0.1597,0.1334,,,0.5,0.0,0.0,0.0,0.0,,,,,0.1334,0.0376,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0977,,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0352,0.0195,0.4824,0.5098,0.6976,0.7333,0.2513,0.2358,0.0,0.0,0.0,0.0,0.0,-0.7053,-0.8708,,,0.7333,0.3839,0.2358,0.2947,0.0,0.0,0.0,0.0,0.0,-0.5,0.2143,-0.0955,0.4213,0.4732,0.0,1.0,0.0,0.0,-1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1917,,-0.0949,0.1216,0.0,0.0,0.0,0.0,,,0,0.4948,,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0508,0.7884,0.3653,,,0.109,,0.0257,0.0538,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,2018-08-03 12:00:00+00:00,7467.3997,7485.1766,7279.0153,7331.4252,17512.14653326,-0.0019,,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,1.0,,,,,0.1516,0.1418,,,0.0,0.0,0.0,0.0,0.0,,,,,0.1418,0.2889,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0977,,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0352,0.0195,0.4824,0.5098,0.6976,0.7333,0.2513,0.2358,0.0,0.0,0.0,0.0,0.0,-0.7053,-0.8708,,,0.7333,0.3839,0.2358,0.2947,0.0,0.0,0.0,0.0,0.0,-0.5,0.2143,-0.0955,0.4213,0.4732,0.0,1.0,0.0,0.0,-1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1917,,-0.0949,0.1216,0.0,0.0,0.0,0.0,,,0,0.4948,,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0508,0.7884,0.3653,,,0.109,,0.0257,0.0538,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,2018-08-04 00:00:00+00:00,7452.9963,7529.0,7354.8984,7467.3997,10545.58886028,-0.0621,,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,,,,,0.1577,0.1978,,,0.0,0.0,1.0,0.0,0.0,,,,,0.1978,0.2668,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0977,,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0352,0.0195,0.4824,0.5098,0.6976,0.7333,0.2513,0.2358,0.0,0.0,0.0,0.0,0.0,-0.7053,-0.8708,,,0.7333,0.3839,0.2358,0.2947,0.0,0.0,0.0,0.0,0.0,-0.5,0.2143,-0.0955,0.4213,0.4732,0.0,1.0,0.0,0.0,-1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1917,,-0.0949,0.1216,0.0,0.0,0.0,0.0,,,0,0.4948,,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0508,0.7884,0.3653,,,0.109,,0.0257,0.0538,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,2018-08-04 12:00:00+00:00,6989.4675,7490.5665,6960.0,7452.5345,17846.69634834,0.004,,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,,,,,0.1795,0.1987,,,0.0,0.0,0.0,0.0,0.0,-0.9779,,,,0.1987,0.0404,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,-0.1303,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0977,,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0352,0.0195,0.4824,0.5098,0.6976,0.7333,0.2513,0.2358,0.0,0.0,0.0,0.0,0.0,-0.7053,-0.8708,,,0.7333,0.3839,0.2358,0.2947,0.0,0.0,0.0,0.0,0.0,-0.5,0.2143,-0.0955,0.4213,0.4732,0.0,1.0,0.0,0.0,-1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1917,,-0.0949,0.1216,0.0,0.0,0.0,0.0,,,0,0.4948,,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0508,0.7884,0.3653,,,0.109,,0.0257,0.0538,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,2018-08-05 00:00:00+00:00,7017.5122,7035.6393,6877.4196,6989.4673,13083.85196768,-0.0022,,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.6758,,0.1621,,0.1881,0.1677,,,0.0,0.0,1.0,0.0,0.0,-0.9003,,,,0.1677,0.1958,,,0.0,0.0,1.0,0.0,0.0,-1.0,,,0.1061,,0.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,-0.1486,,,,,,,,0.6219,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0977,,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0352,0.0195,0.4824,0.5098,0.6976,0.7333,0.2513,0.2358,0.0,0.0,0.0,0.0,0.0,-0.7053,-0.8708,,,0.7333,0.3839,0.2358,0.2947,0.0,0.0,0.0,0.0,0.0,-0.5,0.2143,-0.0955,0.4213,0.4732,0.0,1.0,0.0,0.0,-1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1917,,-0.0949,0.1216,0.0,0.0,0.0,0.0,,,0,0.4948,,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0508,0.7884,0.3653,,,0.109,,0.0257,0.0538,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,2018-08-05 12:00:00+00:00,7002.0109,7085.0,6882.6713,7017.5122,11869.07633078,0.0123,,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.6788,,0.1606,,0.1696,0.1425,,,0.0,0.0,1.0,0.0,0.0,-0.9113,,,,0.1425,0.1912,,,0.0,0.0,0.0,0.0,0.0,-0.8571,,,0.159,,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,-0.1307,,,,,,,,0.5682,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0977,,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0352,0.0195,0.4824,0.5098,0.6976,0.7333,0.2513,0.2358,0.0,0.0,0.0,0.0,0.0,-0.7053,-0.8708,,,0.7333,0.3839,0.2358,0.2947,0.0,0.0,0.0,0.0,0.0,-0.5,0.2143,-0.0955,0.4213,0.4732,0.0,1.0,0.0,0.0,-1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1917,,-0.0949,0.1216,0.0,0.0,0.0,0.0,,,0,0.4948,,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0508,0.7884,0.3653,,,0.109,,0.0257,0.0538,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,2018-08-06 00:00:00+00:00,7089.9284,7151.0,6952.0264,7003.9196,12875.35270595,-0.0165,,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.5898,,0.2051,,0.1826,0.2377,,,0.0,0.0,0.0,0.0,0.0,-0.8420000000000001,,,,0.2377,0.3261,,,0.0,0.0,0.0,0.0,0.0,-0.8571,,,0.2178,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,-0.0994,,,,,,,,0.4969,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0827,0.0076,0.4586,0.5038,0.652,0.4739,0.2405,0.2269,0.0,0.0,0.0,0.0,0.0,-0.8556,-0.9172,,,0.4739,0.1324,0.2269,0.134,0.0,0.0,0.0,0.0,0.0,-0.5,0.11900000000000001,-0.102,0.2883,0.4549,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1898,,-0.0174,0.1336,0.0,0.0,0.0,0.0,,,0,0.5094,,0.0,0.0,0.0,0.0,0.0,-0.07,-0.0785,0.4551,0.0,,,0.1093,,0.1133,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,2018-08-06 12:00:00+00:00,6972.9711,7118.888000000001,6887.3772,7089.8593,12650.9644219,-0.0053,,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.6188,,0.1906,,0.2015,0.2244,,,0.0,0.0,0.0,0.0,0.0,-0.9289,,,,0.2244,0.1558,,,0.0,0.0,0.0,0.0,0.0,-0.7143,,,0.2182,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,-0.1031,,,,,,,,0.52,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0827,0.0076,0.4586,0.5038,0.652,0.4739,0.2405,0.2269,0.0,0.0,0.0,0.0,0.0,-0.8556,-0.9172,,,0.4739,0.1324,0.2269,0.134,0.0,0.0,0.0,0.0,0.0,-0.5,0.11900000000000001,-0.102,0.2883,0.4549,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1898,,-0.0174,0.1336,0.0,0.0,0.0,0.0,,,0,0.5094,,0.0,0.0,0.0,0.0,0.0,-0.07,-0.0785,0.4551,0.0,,,0.1093,,0.1133,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,2018-08-07 00:00:00+00:00,6936.0,6990.13,6845.0464,6972.9627,10784.759176799998,0.0256,,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.6277,,0.1861,,0.2406,0.2598,,,0.0,0.0,0.0,0.0,0.0,-0.9307,,,,0.2598,0.2973,,,0.0,0.0,0.0,0.0,0.0,-1.0,,,0.2301,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,-0.1004,,,,,,,,0.535,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0827,0.0076,0.4586,0.5038,0.652,0.4739,0.2405,0.2269,0.0,0.0,0.0,0.0,0.0,-0.8556,-0.9172,,,0.4739,0.1324,0.2269,0.134,0.0,0.0,0.0,0.0,0.0,-0.5,0.11900000000000001,-0.102,0.2883,0.4549,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1898,,-0.0174,0.1336,0.0,0.0,0.0,0.0,,,0,0.5094,,0.0,0.0,0.0,0.0,0.0,-0.07,-0.0785,0.4551,0.0,,,0.1093,,0.1133,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,2018-08-07 12:00:00+00:00,7113.6763,7147.2699,6925.2641,6935.9593,13254.73768204,-0.0732,,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.4515,,0.2742,,0.3093,0.4437,,,0.0,0.0,0.0,0.0,0.0,-0.7526,,,,0.4437,0.878,,,0.0,0.0,0.0,0.0,0.0,-0.9286,,,0.3084,,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,,,0,,,0.0,0.0,0.0,0.0,0.0,-0.0562,,,,,,,,0.3645,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0827,0.0076,0.4586,0.5038,0.652,0.4739,0.2405,0.2269,0.0,0.0,0.0,0.0,0.0,-0.8556,-0.9172,,,0.4739,0.1324,0.2269,0.134,0.0,0.0,0.0,0.0,0.0,-0.5,0.11900000000000001,-0.102,0.2883,0.4549,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1898,,-0.0174,0.1336,0.0,0.0,0.0,0.0,,,0,0.5094,,0.0,0.0,0.0,0.0,0.0,-0.07,-0.0785,0.4551,0.0,,,0.1093,,0.1133,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,2018-08-08 00:00:00+00:00,6593.0612,7136.8967,6560.0,7113.6763,36662.07856687,-0.0183,,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.5912,,0.2044,,0.3713,0.4104,,,0.0,0.0,0.0,0.0,0.0,-0.9759,,,,0.4104,0.0559,,,0.0,0.0,0.0,0.0,0.0,-0.8571,,,0.2887,,0.0,0.0,0.0,0.0,-1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,-0.1174,,,,,,,,0.5027,,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0827,0.0076,0.4586,0.5038,0.652,0.4739,0.2405,0.2269,0.0,0.0,0.0,0.0,0.0,-0.8556,-0.9172,,,0.4739,0.1324,0.2269,0.134,0.0,0.0,0.0,0.0,0.0,-0.5,0.11900000000000001,-0.102,0.2883,0.4549,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1898,,-0.0174,0.1336,0.0,0.0,0.0,0.0,,,0,0.5094,,0.0,0.0,0.0,0.0,0.0,-0.07,-0.0785,0.4551,0.0,,,0.1093,,0.1133,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,2018-08-08 12:00:00+00:00,6472.3698,6593.0797,6393.5254,6592.9747,34346.63091525,-0.0257,,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.6156,,0.1922,,0.4001,0.3462,,,0.0,0.0,0.0,0.0,0.0,-0.9487,,,,0.3462,0.1046,,,0.0,0.0,0.0,0.0,0.0,-0.9286,,,0.2692,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,-0.1658,,0.4848,0.0688,,,,,0.5507,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0827,0.0076,0.4586,0.5038,0.652,0.4739,0.2405,0.2269,0.0,0.0,0.0,0.0,0.0,-0.8556,-0.9172,,,0.4739,0.1324,0.2269,0.134,0.0,0.0,0.0,0.0,0.0,-0.5,0.11900000000000001,-0.102,0.2883,0.4549,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1898,,-0.0174,0.1336,0.0,0.0,0.0,0.0,,,0,0.5094,,0.0,0.0,0.0,0.0,0.0,-0.07,-0.0785,0.4551,0.0,,,0.1093,,0.1133,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,2018-08-09 00:00:00+00:00,6310.0257,6489.0,6120.0427,6476.2092,36144.76769363,0.0211,,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.6462,,0.1769,,0.2906,0.1152,,,0.0,0.0,0.0,0.0,0.0,-0.8789,,,,0.1152,0.1849,0.0957,0.1049,0.0,0.0,0.0,0.0,0.0,-1.0,,,0.1974,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,-0.1868,,0.1514,0.0,,,,,0.6162,,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0827,0.0076,0.4586,0.5038,0.652,0.4739,0.2405,0.2269,0.0,0.0,0.0,0.0,0.0,-0.8556,-0.9172,,,0.4739,0.1324,0.2269,0.134,0.0,0.0,0.0,0.0,0.0,-0.5,0.11900000000000001,-0.102,0.2883,0.4549,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1898,,-0.0174,0.1336,0.0,0.0,0.0,0.0,,,0,0.5094,,0.0,0.0,0.0,0.0,0.0,-0.07,-0.0785,0.4551,0.0,,,0.1093,,0.1133,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,2018-08-09 12:00:00+00:00,6444.0,6540.2446,6185.6362,6311.0639,41829.50350619,0.0006,,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.5374,,0.2313,,0.221,0.2016,,,0.0,0.0,0.0,0.0,0.0,-0.7801,,,,0.2016,0.3154,0.1076,0.2065,0.0,0.0,0.0,0.0,0.0,-0.9286,,,0.3169,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0,,,0.0,0.0,0.0,0.0,0.0,-0.1384,,0.2093,0.5591,,,,,0.57,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0138,,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0827,0.0076,0.4586,0.5038,0.652,0.4739,0.2405,0.2269,0.0,0.0,0.0,0.0,0.0,-0.8556,-0.9172,,,0.4739,0.1324,0.2269,0.134,0.0,0.0,0.0,0.0,0.0,-0.5,0.11900000000000001,-0.102,0.2883,0.4549,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1898,,-0.0174,0.1336,0.0,0.0,0.0,0.0,,,0,0.5094,,0.0,0.0,0.0,0.0,0.0,-0.07,-0.0785,0.4551,0.0,,,0.1093,,0.1133,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
